epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,50966.4,0.65148,0.80785,0.56504,0.9183,0.88379,0.89313,0.96251,0.85511,0.90323,0.87524,0.96021,0.71714,0.48927,0.64667,0.33403,0.85504,0.0075052,0.0075052,0.0075052
128,51366.6,0.65161,0.81032,0.56149,0.9163,0.90133,0.88318,0.9631,0.85609,0.89958,0.88229,0.9608,0.71751,0.48844,0.64585,0.33277,0.85457,0.0074854,0.0074854,0.0074854
129,51765.8,0.64926,0.80382,0.56052,0.91641,0.89001,0.89248,0.96613,0.85962,0.88834,0.89164,0.96386,0.71987,0.4875,0.64504,0.33149,0.85407,0.0074656,0.0074656,0.0074656
130,52167.5,0.64924,0.8055,0.56247,0.91743,0.89428,0.89119,0.96633,0.85854,0.89457,0.88958,0.96397,0.72041,0.48663,0.64426,0.33015,0.85364,0.0074458,0.0074458,0.0074458
131,52567.1,0.64882,0.80172,0.56132,0.9158,0.8947,0.89122,0.96645,0.85978,0.89513,0.88928,0.96403,0.72078,0.48582,0.64351,0.32881,0.85317,0.007426,0.007426,0.007426
132,52967.2,0.64679,0.80441,0.56146,0.91438,0.89653,0.89064,0.96666,0.8601,0.89454,0.88965,0.9642,0.7221,0.48496,0.64264,0.3277,0.85271,0.0074062,0.0074062,0.0074062
133,53369.7,0.64163,0.79914,0.55591,0.91126,0.89851,0.89109,0.96747,0.86161,0.89928,0.88899,0.96496,0.72284,0.48399,0.64187,0.32644,0.85221,0.0073864,0.0073864,0.0073864
134,53771.1,0.64063,0.79904,0.55332,0.91183,0.90143,0.89016,0.97005,0.86382,0.89932,0.8891,0.96752,0.72512,0.48306,0.64103,0.32506,0.85173,0.0073666,0.0073666,0.0073666
135,54170.6,0.6425,0.79974,0.55683,0.91372,0.90375,0.88973,0.97025,0.86485,0.9016,0.8887,0.96779,0.72563,0.48214,0.64021,0.3238,0.85128,0.0073468,0.0073468,0.0073468
136,54573.2,0.64545,0.79985,0.5565,0.91353,0.90543,0.88963,0.97075,0.86534,0.90323,0.88862,0.96824,0.72614,0.48122,0.63943,0.3225,0.85081,0.007327,0.007327,0.007327
137,54976.4,0.6392,0.79536,0.54334,0.91236,0.9074,0.88929,0.97097,0.8664,0.90508,0.88836,0.96855,0.72706,0.48029,0.63856,0.32136,0.85033,0.0073072,0.0073072,0.0073072
138,55378.4,0.64165,0.79082,0.55073,0.91301,0.90993,0.88883,0.97124,0.86682,0.90768,0.88792,0.96876,0.72659,0.47934,0.63773,0.32028,0.84985,0.0072874,0.0072874,0.0072874
139,55780.8,0.63772,0.79196,0.54809,0.9115,0.90656,0.8914,0.97163,0.86761,0.90434,0.89048,0.96921,0.72706,0.4785,0.63691,0.31911,0.84939,0.0072676,0.0072676,0.0072676
140,56185.2,0.63448,0.79217,0.54045,0.90879,0.90545,0.89274,0.97183,0.86772,0.90329,0.89184,0.96954,0.72678,0.4776,0.63607,0.31805,0.84889,0.0072478,0.0072478,0.0072478
141,56587,0.63487,0.78836,0.5404,0.90969,0.91965,0.88704,0.97209,0.86834,0.91757,0.88621,0.96971,0.72755,0.47668,0.63525,0.31675,0.84841,0.007228,0.007228,0.007228
142,56986.8,0.63485,0.79064,0.54357,0.90911,0.90928,0.89356,0.97258,0.8692,0.9071,0.89266,0.97023,0.72742,0.47578,0.63437,0.31563,0.84796,0.0072082,0.0072082,0.0072082
143,57384.3,0.63563,0.787,0.53632,0.90845,0.91031,0.8951,0.97303,0.87024,0.90831,0.89423,0.97079,0.72863,0.47485,0.63354,0.31465,0.84749,0.0071884,0.0071884,0.0071884
144,57786.5,0.63229,0.78727,0.53752,0.90909,0.91166,0.89507,0.97338,0.87019,0.90973,0.89421,0.97099,0.72918,0.47385,0.6327,0.3133,0.84699,0.0071686,0.0071686,0.0071686
145,58187.4,0.63136,0.78448,0.5366,0.90733,0.91295,0.89466,0.97352,0.87061,0.91091,0.89373,0.97108,0.72943,0.47283,0.63189,0.31211,0.84654,0.0071488,0.0071488,0.0071488
146,58586,0.63116,0.78594,0.53404,0.90643,0.91459,0.89474,0.97378,0.87089,0.91254,0.8938,0.97133,0.72985,0.47176,0.63107,0.31091,0.84602,0.007129,0.007129,0.007129
147,58985.9,0.63196,0.7883,0.53618,0.90723,0.91589,0.89482,0.97394,0.87133,0.91388,0.8939,0.97155,0.7284,0.47088,0.63021,0.30979,0.84557,0.0071092,0.0071092,0.0071092
148,59385.7,0.62748,0.78314,0.53175,0.90554,0.91909,0.89583,0.9749,0.8724,0.91689,0.89495,0.97251,0.72926,0.47002,0.62939,0.30866,0.84514,0.0070894,0.0070894,0.0070894
149,59783.9,0.62992,0.78114,0.53477,0.90674,0.91866,0.89623,0.975,0.87287,0.91652,0.89539,0.97256,0.73005,0.46901,0.62854,0.30745,0.84467,0.0070696,0.0070696,0.0070696
150,60186.6,0.62804,0.78631,0.53259,0.90697,0.91787,0.89702,0.9751,0.87333,0.91576,0.89619,0.97274,0.73037,0.46803,0.62766,0.30624,0.84421,0.0070498,0.0070498,0.0070498
151,60586.8,0.62672,0.78672,0.53047,0.90531,0.91901,0.89709,0.97534,0.87363,0.91697,0.89632,0.97295,0.73096,0.46705,0.62681,0.30504,0.84374,0.00703,0.00703,0.00703
152,60989.1,0.62455,0.77889,0.53079,0.90322,0.91747,0.90325,0.97541,0.87386,0.91538,0.90235,0.97304,0.73074,0.46614,0.62598,0.30416,0.84328,0.0070102,0.0070102,0.0070102
153,61392.7,0.62815,0.78167,0.53046,0.90551,0.91515,0.9045,0.97552,0.8741,0.91311,0.90362,0.97322,0.73098,0.46523,0.62517,0.30289,0.84282,0.0069904,0.0069904,0.0069904
154,61795.4,0.62687,0.78272,0.52672,0.90325,0.91304,0.90676,0.97566,0.87471,0.91094,0.90594,0.97338,0.73164,0.46425,0.62433,0.30192,0.84232,0.0069706,0.0069706,0.0069706
155,62197.3,0.62199,0.7783,0.52308,0.90197,0.91432,0.90709,0.97585,0.87591,0.91221,0.90613,0.97363,0.73191,0.46348,0.62353,0.30099,0.84189,0.0069508,0.0069508,0.0069508
156,62598.8,0.62203,0.77684,0.52234,0.90225,0.87436,0.93791,0.97598,0.87607,0.91355,0.90645,0.97385,0.73377,0.4627,0.62278,0.29986,0.8415,0.006931,0.006931,0.006931
157,62998.6,0.61964,0.7759,0.52566,0.90291,0.91672,0.90703,0.97614,0.87662,0.91492,0.90599,0.97402,0.73404,0.46184,0.62201,0.29895,0.84107,0.0069112,0.0069112,0.0069112
158,63399.8,0.62082,0.7742,0.52062,0.90173,0.91859,0.90657,0.97623,0.8768,0.91805,0.90506,0.9741,0.73458,0.46083,0.62115,0.29796,0.84063,0.0068914,0.0068914,0.0068914
159,63801.5,0.62175,0.77754,0.52368,0.9006,0.89164,0.93045,0.97638,0.87704,0.88927,0.92892,0.97429,0.73542,0.46007,0.62044,0.29706,0.84022,0.0068716,0.0068716,0.0068716
160,64205.2,0.61732,0.77373,0.52039,0.90164,0.89528,0.92978,0.97651,0.87738,0.89303,0.92831,0.97443,0.73659,0.45913,0.61963,0.29617,0.83981,0.0068518,0.0068518,0.0068518
161,64605.9,0.61942,0.76919,0.51677,0.90118,0.89807,0.92943,0.97668,0.87876,0.89577,0.92802,0.97463,0.73657,0.45825,0.61881,0.29523,0.83941,0.006832,0.006832,0.006832
162,65004.4,0.61598,0.77417,0.51902,0.9007,0.90147,0.92882,0.9768,0.87953,0.8992,0.92737,0.97479,0.73669,0.45737,0.61795,0.29429,0.839,0.0068122,0.0068122,0.0068122
163,65403.4,0.61429,0.77021,0.51507,0.89876,0.90307,0.93426,0.97699,0.8794,0.90075,0.93278,0.97489,0.73708,0.4565,0.61715,0.29351,0.8386,0.0067924,0.0067924,0.0067924
164,65802.5,0.6144,0.77062,0.51114,0.89864,0.90685,0.93141,0.97715,0.8802,0.90461,0.92995,0.97501,0.73699,0.4556,0.61628,0.29247,0.83817,0.0067726,0.0067726,0.0067726
165,66200.7,0.61667,0.77268,0.51708,0.89894,0.90819,0.93137,0.97819,0.88144,0.90578,0.92992,0.97595,0.73826,0.45479,0.61548,0.29177,0.83773,0.0067528,0.0067528,0.0067528
166,66598.3,0.61526,0.76834,0.51408,0.89773,0.91204,0.93074,0.97861,0.88045,0.90929,0.92899,0.97566,0.73817,0.45399,0.61467,0.29085,0.83732,0.006733,0.006733,0.006733
167,66996.4,0.60898,0.76287,0.50768,0.89527,0.91463,0.92946,0.9788,0.88156,0.91188,0.92779,0.97599,0.73837,0.45309,0.61384,0.29006,0.83692,0.0067132,0.0067132,0.0067132
168,67394,0.61363,0.76832,0.50581,0.89766,0.91434,0.93025,0.97879,0.88164,0.91158,0.92857,0.97595,0.7388,0.45213,0.61296,0.28906,0.83647,0.0066934,0.0066934,0.0066934
169,67793.5,0.60926,0.77052,0.50755,0.89573,0.91649,0.92909,0.97893,0.88267,0.91378,0.92755,0.97614,0.73932,0.45122,0.61218,0.28802,0.83607,0.0066736,0.0066736,0.0066736
170,68192,0.60947,0.76533,0.50467,0.89637,0.91763,0.92932,0.97905,0.88229,0.91485,0.92778,0.97625,0.7408,0.45022,0.61134,0.28694,0.83566,0.0066538,0.0066538,0.0066538
171,68590.4,0.61048,0.76689,0.50245,0.89485,0.9187,0.929,0.97919,0.88334,0.91605,0.9276,0.97668,0.74004,0.44936,0.61052,0.28602,0.83522,0.006634,0.006634,0.006634
172,68991.7,0.60879,0.76453,0.50393,0.89651,0.92073,0.92814,0.97928,0.88406,0.91821,0.92677,0.97656,0.74072,0.44849,0.60969,0.28496,0.83481,0.0066142,0.0066142,0.0066142
173,69391.2,0.60868,0.75921,0.50361,0.89589,0.92409,0.92742,0.97938,0.8849,0.92167,0.92617,0.97659,0.74094,0.44751,0.60885,0.28388,0.83437,0.0065944,0.0065944,0.0065944
174,69790.5,0.60648,0.76159,0.50309,0.89469,0.92807,0.92568,0.97947,0.88533,0.92556,0.92447,0.97673,0.7416,0.44663,0.60804,0.28296,0.83397,0.0065746,0.0065746,0.0065746
175,70189.2,0.6068,0.76326,0.50114,0.8951,0.93085,0.92537,0.97971,0.88612,0.92833,0.92413,0.97684,0.74223,0.44563,0.60725,0.28215,0.83354,0.0065548,0.0065548,0.0065548
176,70590.8,0.60521,0.75551,0.49814,0.89438,0.9317,0.92495,0.97982,0.88668,0.93035,0.92298,0.97693,0.74284,0.44462,0.60641,0.28124,0.83312,0.006535,0.006535,0.006535
177,70991.1,0.60729,0.76312,0.50124,0.89469,0.93104,0.92606,0.98001,0.88641,0.92939,0.92421,0.97708,0.7429,0.44369,0.60557,0.28029,0.83269,0.0065152,0.0065152,0.0065152
178,71389.8,0.6046,0.76113,0.4988,0.89514,0.93206,0.92607,0.98004,0.88651,0.92953,0.92479,0.97713,0.74337,0.44267,0.60473,0.27945,0.83225,0.0064954,0.0064954,0.0064954
179,71788.1,0.60112,0.75515,0.49478,0.89222,0.93417,0.92463,0.98017,0.88649,0.93174,0.92342,0.97733,0.74414,0.44182,0.60394,0.27848,0.83187,0.0064756,0.0064756,0.0064756
180,72192.2,0.60436,0.75768,0.49374,0.89436,0.93626,0.92371,0.98026,0.88659,0.934,0.92249,0.97738,0.74379,0.44097,0.60313,0.27766,0.8315,0.0064558,0.0064558,0.0064558
181,72593.6,0.60157,0.75526,0.49295,0.89381,0.9385,0.92334,0.98058,0.88701,0.93613,0.92215,0.97766,0.74505,0.44007,0.60227,0.27664,0.83114,0.006436,0.006436,0.006436
182,72995.2,0.5989,0.75482,0.49263,0.89302,0.93912,0.92353,0.98062,0.88666,0.93679,0.92231,0.97778,0.74394,0.43905,0.60141,0.27565,0.83074,0.0064162,0.0064162,0.0064162
183,73396.8,0.59985,0.7535,0.49018,0.89075,0.93861,0.92416,0.98069,0.88724,0.93635,0.92301,0.97784,0.74439,0.43819,0.60062,0.27478,0.83033,0.0063964,0.0063964,0.0063964
184,73798.9,0.59658,0.74828,0.48742,0.89063,0.94105,0.92313,0.98078,0.88792,0.93866,0.92195,0.97795,0.74497,0.43729,0.59977,0.27401,0.82995,0.0063766,0.0063766,0.0063766
185,74201.2,0.59714,0.757,0.49237,0.89198,0.9434,0.92215,0.98093,0.88753,0.94113,0.92107,0.97807,0.74657,0.4364,0.59896,0.27322,0.82958,0.0063568,0.0063568,0.0063568
186,74603.2,0.59717,0.75118,0.48973,0.8913,0.94401,0.92228,0.98102,0.88747,0.9418,0.92122,0.97814,0.74638,0.43557,0.59813,0.27247,0.82918,0.006337,0.006337,0.006337
187,75003.6,0.59677,0.74746,0.48562,0.89135,0.93339,0.92923,0.98112,0.88718,0.93524,0.92613,0.97816,0.74655,0.43465,0.59729,0.27166,0.82878,0.0063172,0.0063172,0.0063172
188,75405.1,0.59691,0.74523,0.48904,0.89104,0.9354,0.92859,0.9812,0.88806,0.93412,0.92684,0.97817,0.74675,0.43375,0.59644,0.27081,0.8284,0.0062974,0.0062974,0.0062974
189,75807.4,0.59502,0.75189,0.48543,0.88836,0.9351,0.93501,0.9815,0.8883,0.93512,0.92735,0.97854,0.74691,0.43281,0.59561,0.26993,0.82799,0.0062776,0.0062776,0.0062776
190,76210.4,0.59421,0.74246,0.4839,0.88831,0.9256,0.94061,0.98165,0.88872,0.93463,0.93358,0.97879,0.74799,0.4319,0.5948,0.26926,0.82762,0.0062578,0.0062578,0.0062578
191,76612.6,0.59146,0.74527,0.4826,0.88982,0.92776,0.94028,0.98167,0.88821,0.92539,0.93901,0.97882,0.7482,0.43109,0.59399,0.26855,0.82725,0.006238,0.006238,0.006238
192,77014.9,0.59407,0.7516,0.48761,0.88871,0.93064,0.93953,0.98182,0.88864,0.92809,0.93824,0.97892,0.74805,0.43017,0.59315,0.26776,0.82688,0.0062182,0.0062182,0.0062182
193,77416.8,0.59194,0.74672,0.4799,0.88781,0.93182,0.93896,0.98226,0.88969,0.92942,0.93772,0.97938,0.74864,0.42932,0.59231,0.26683,0.82649,0.0061984,0.0061984,0.0061984
194,77819.4,0.59158,0.74495,0.48121,0.88765,0.93149,0.94006,0.98299,0.89033,0.92911,0.93879,0.98008,0.74912,0.42844,0.59147,0.26606,0.82612,0.0061786,0.0061786,0.0061786
195,78219.9,0.58798,0.74452,0.47829,0.88709,0.93365,0.9395,0.983,0.89178,0.93134,0.9382,0.98012,0.74895,0.42768,0.59072,0.26556,0.82576,0.0061588,0.0061588,0.0061588
196,78623.5,0.59159,0.74804,0.47996,0.88652,0.93612,0.93876,0.98315,0.89317,0.9347,0.93693,0.98025,0.74966,0.42698,0.59,0.26477,0.82546,0.006139,0.006139,0.006139
197,79027,0.58754,0.74098,0.48023,0.88662,0.93669,0.94233,0.98411,0.89287,0.93586,0.94014,0.98126,0.75019,0.42621,0.58922,0.26413,0.82512,0.0061192,0.0061192,0.0061192
198,79429.3,0.58675,0.74287,0.47478,0.88533,0.9374,0.94232,0.98422,0.89362,0.93673,0.94026,0.9815,0.75088,0.42531,0.58844,0.26339,0.82474,0.0060994,0.0060994,0.0060994
199,79830.2,0.58731,0.74298,0.47983,0.8857,0.93841,0.94735,0.98428,0.89295,0.93739,0.94545,0.98156,0.75206,0.42445,0.58767,0.26272,0.8244,0.0060796,0.0060796,0.0060796
200,80232.2,0.58517,0.74398,0.47626,0.88631,0.93877,0.94758,0.98447,0.89329,0.93781,0.94549,0.9816,0.75155,0.42361,0.58688,0.26203,0.82405,0.0060598,0.0060598,0.0060598
201,80634.6,0.5876,0.74241,0.47463,0.88601,0.93915,0.9477,0.98448,0.89464,0.93847,0.94529,0.98155,0.75162,0.42274,0.58609,0.26122,0.82368,0.00604,0.00604,0.00604
202,81036.7,0.58499,0.74215,0.47377,0.88579,0.93955,0.94793,0.98448,0.8944,0.93835,0.94574,0.98148,0.7523,0.4219,0.58528,0.26045,0.82334,0.0060202,0.0060202,0.0060202
203,81439.2,0.58242,0.73473,0.47108,0.88308,0.93973,0.94801,0.98462,0.89524,0.93875,0.9458,0.98168,0.75256,0.42095,0.58446,0.25957,0.82297,0.0060004,0.0060004,0.0060004
204,81842.7,0.58139,0.73394,0.47023,0.88305,0.93998,0.94805,0.98469,0.89596,0.93886,0.94596,0.98174,0.75207,0.42014,0.58368,0.25894,0.82263,0.0059806,0.0059806,0.0059806
205,82245.4,0.58223,0.73786,0.46911,0.88311,0.94246,0.94701,0.98465,0.89677,0.94006,0.94549,0.98173,0.75316,0.41933,0.58293,0.2584,0.82231,0.0059608,0.0059608,0.0059608
206,82647.7,0.5797,0.73017,0.46711,0.88371,0.94508,0.94553,0.98477,0.89739,0.94295,0.94419,0.98196,0.75336,0.41855,0.58216,0.25757,0.82198,0.005941,0.005941,0.005941
207,83049.7,0.58178,0.73969,0.47258,0.88322,0.94705,0.94397,0.98512,0.89788,0.94477,0.94255,0.98213,0.75337,0.4177,0.5814,0.25695,0.82165,0.0059212,0.0059212,0.0059212
208,83452.5,0.58129,0.73481,0.46768,0.88306,0.94779,0.9437,0.98507,0.89794,0.94554,0.94232,0.98216,0.75232,0.4169,0.58067,0.25616,0.82132,0.0059014,0.0059014,0.0059014
209,83855.5,0.5795,0.73598,0.46527,0.88299,0.95032,0.9424,0.98511,0.89831,0.94817,0.94112,0.98232,0.75228,0.41608,0.57998,0.25564,0.82099,0.0058816,0.0058816,0.0058816
210,84257.5,0.57822,0.73325,0.46512,0.87972,0.95099,0.94205,0.98526,0.8989,0.949,0.94063,0.98249,0.75257,0.41525,0.57919,0.2549,0.82065,0.0058618,0.0058618,0.0058618
211,84659.9,0.5799,0.73472,0.46568,0.88196,0.95095,0.9425,0.98531,0.89905,0.94986,0.94026,0.98254,0.75341,0.41452,0.57843,0.2543,0.82035,0.005842,0.005842,0.005842
212,85061.2,0.57823,0.73128,0.46337,0.88118,0.95096,0.94274,0.98547,0.89925,0.94966,0.94063,0.98267,0.75349,0.41376,0.57768,0.25386,0.82004,0.0058222,0.0058222,0.0058222
213,85461.9,0.57847,0.73669,0.4643,0.88065,0.95067,0.94351,0.98549,0.89975,0.94948,0.9412,0.98271,0.75422,0.4129,0.57685,0.25315,0.8197,0.0058024,0.0058024,0.0058024
214,85863,0.5751,0.72237,0.45897,0.88076,0.95058,0.94407,0.9856,0.90045,0.94919,0.9418,0.98281,0.7553,0.41208,0.5761,0.25239,0.81937,0.0057826,0.0057826,0.0057826
215,86262.9,0.5732,0.72403,0.46284,0.87964,0.95069,0.94432,0.98579,0.90034,0.94958,0.94163,0.98301,0.75489,0.41125,0.57527,0.25158,0.81908,0.0057628,0.0057628,0.0057628
216,86664.1,0.57081,0.72391,0.45568,0.87749,0.9505,0.94469,0.9858,0.90083,0.94981,0.9417,0.98306,0.75557,0.41046,0.57448,0.25089,0.81877,0.005743,0.005743,0.005743
217,87066.9,0.57225,0.72507,0.45922,0.87959,0.95067,0.94486,0.98592,0.90163,0.95002,0.94189,0.98316,0.75704,0.40966,0.57368,0.25031,0.81844,0.0057232,0.0057232,0.0057232
218,87468.8,0.57232,0.72997,0.45913,0.87839,0.95085,0.94502,0.986,0.90163,0.94974,0.94275,0.98321,0.75699,0.40895,0.57293,0.24976,0.81815,0.0057034,0.0057034,0.0057034
219,87869.8,0.57046,0.72372,0.45647,0.87755,0.95102,0.94481,0.98613,0.9019,0.95052,0.94192,0.98335,0.7569,0.40829,0.57217,0.2494,0.81783,0.0056836,0.0056836,0.0056836
220,88270.8,0.56912,0.71991,0.45466,0.88045,0.95151,0.9459,0.98625,0.90294,0.95075,0.94301,0.98336,0.75696,0.4075,0.57134,0.24905,0.81753,0.0056638,0.0056638,0.0056638
221,88671,0.5707,0.7261,0.45342,0.87793,0.95199,0.94598,0.98621,0.90316,0.95147,0.94278,0.98341,0.75728,0.40678,0.57057,0.24847,0.81723,0.005644,0.005644,0.005644
222,89069.2,0.5665,0.72174,0.45128,0.87664,0.95281,0.94532,0.98666,0.90357,0.95223,0.94255,0.98389,0.75823,0.406,0.56975,0.24784,0.81692,0.0056242,0.0056242,0.0056242
223,89467.9,0.56791,0.71677,0.45414,0.87877,0.95357,0.94508,0.98694,0.90398,0.95257,0.94265,0.9842,0.75934,0.40522,0.56899,0.24712,0.81662,0.0056044,0.0056044,0.0056044
224,89865.7,0.56552,0.71917,0.45252,0.87635,0.95373,0.94485,0.98694,0.90423,0.95269,0.94246,0.98417,0.75979,0.40442,0.56818,0.24654,0.81632,0.0055846,0.0055846,0.0055846
225,90268,0.56476,0.71666,0.45163,0.8773,0.95438,0.94485,0.98698,0.90395,0.95294,0.9428,0.98421,0.76018,0.40369,0.56742,0.24606,0.81605,0.0055648,0.0055648,0.0055648
226,90670.8,0.57024,0.72107,0.4529,0.87918,0.95405,0.94531,0.98701,0.90463,0.95294,0.94303,0.98428,0.76043,0.40294,0.56666,0.24545,0.81578,0.005545,0.005545,0.005545
227,91071.5,0.56386,0.71634,0.44936,0.87435,0.95397,0.94556,0.98704,0.90511,0.95282,0.94316,0.98432,0.76037,0.40232,0.56591,0.24494,0.8155,0.0055252,0.0055252,0.0055252
228,91471.2,0.56396,0.71843,0.45166,0.87603,0.95381,0.94597,0.98748,0.90556,0.95271,0.94367,0.98475,0.7607,0.40159,0.56518,0.24448,0.81521,0.0055054,0.0055054,0.0055054
229,91872.2,0.56393,0.71873,0.44946,0.87484,0.95377,0.94619,0.98753,0.90602,0.95257,0.94401,0.98486,0.76174,0.40094,0.56442,0.24392,0.81493,0.0054856,0.0054856,0.0054856
230,92273.8,0.56087,0.71363,0.44616,0.87521,0.95373,0.94644,0.98755,0.90662,0.9527,0.94409,0.98482,0.76295,0.4002,0.56365,0.24324,0.81465,0.0054658,0.0054658,0.0054658
231,92676,0.56096,0.715,0.44655,0.87495,0.95358,0.94668,0.98758,0.90599,0.95237,0.94431,0.98491,0.76261,0.39945,0.56293,0.24259,0.81437,0.005446,0.005446,0.005446
232,93076.6,0.56166,0.71686,0.44452,0.87568,0.95437,0.94686,0.98762,0.90739,0.95317,0.94471,0.98498,0.76326,0.39864,0.56216,0.24201,0.81408,0.0054262,0.0054262,0.0054262
233,93478,0.55909,0.71333,0.44252,0.87424,0.95368,0.94799,0.98767,0.90832,0.95256,0.94572,0.985,0.76374,0.39784,0.56143,0.24147,0.81381,0.0054064,0.0054064,0.0054064
234,93879.9,0.55713,0.71062,0.44115,0.87351,0.95384,0.94815,0.98771,0.90842,0.95256,0.94586,0.98507,0.76363,0.39706,0.56068,0.24084,0.81351,0.0053866,0.0053866,0.0053866
235,94282.4,0.55719,0.70753,0.44238,0.87346,0.95381,0.94861,0.98773,0.90824,0.95242,0.94626,0.98504,0.76419,0.39638,0.55997,0.2403,0.81324,0.0053668,0.0053668,0.0053668
236,94684.7,0.56164,0.71091,0.44548,0.87401,0.95374,0.9487,0.98777,0.90924,0.95253,0.9465,0.98509,0.76377,0.39559,0.55915,0.24005,0.81294,0.005347,0.005347,0.005347
237,95087,0.55525,0.70753,0.44237,0.87261,0.95355,0.94908,0.98785,0.90992,0.95252,0.94674,0.98508,0.76383,0.39487,0.55841,0.23979,0.81267,0.0053272,0.0053272,0.0053272
238,95489.7,0.55432,0.70885,0.43719,0.87181,0.95391,0.94903,0.98793,0.90973,0.9526,0.94737,0.98567,0.76464,0.39413,0.55764,0.23918,0.81238,0.0053074,0.0053074,0.0053074
239,95891.6,0.55439,0.70814,0.43769,0.87179,0.95422,0.94898,0.98795,0.91013,0.95296,0.9474,0.98567,0.76519,0.39339,0.55686,0.23868,0.81209,0.0052876,0.0052876,0.0052876
240,96293,0.55388,0.70658,0.43524,0.87119,0.95371,0.94947,0.988,0.91031,0.95283,0.94786,0.98574,0.7655,0.39248,0.55601,0.23816,0.81178,0.0052678,0.0052678,0.0052678
241,96693.1,0.55484,0.70709,0.43604,0.87154,0.95391,0.94947,0.98805,0.91141,0.95305,0.94718,0.98529,0.76538,0.39179,0.55531,0.23764,0.81151,0.005248,0.005248,0.005248
242,97090.5,0.55436,0.7058,0.43571,0.87254,0.95387,0.94964,0.988,0.91174,0.95282,0.94804,0.98578,0.76633,0.39107,0.55458,0.23711,0.81128,0.0052282,0.0052282,0.0052282
243,97493.5,0.5512,0.70245,0.43263,0.87009,0.95408,0.94972,0.98804,0.91164,0.95267,0.94846,0.9858,0.7674,0.39029,0.55379,0.23661,0.81102,0.0052084,0.0052084,0.0052084
244,97897.3,0.55313,0.70677,0.43484,0.87276,0.95415,0.94995,0.98802,0.91163,0.95295,0.94859,0.98585,0.76781,0.3895,0.55303,0.23605,0.81075,0.0051886,0.0051886,0.0051886
245,98297.2,0.54992,0.70312,0.43319,0.87153,0.95406,0.95028,0.98803,0.91288,0.95273,0.94902,0.98598,0.76784,0.3888,0.5523,0.23555,0.81049,0.0051688,0.0051688,0.0051688
246,98698,0.54961,0.70122,0.43054,0.86964,0.95422,0.95062,0.98806,0.91308,0.95297,0.949,0.98594,0.76813,0.38805,0.55154,0.23495,0.81022,0.005149,0.005149,0.005149
247,99098.4,0.54893,0.70375,0.43108,0.86907,0.95417,0.9509,0.98809,0.91355,0.95283,0.94923,0.98597,0.76892,0.38722,0.5508,0.23439,0.80993,0.0051292,0.0051292,0.0051292
248,99499.9,0.54986,0.70183,0.43371,0.87128,0.95423,0.95087,0.98813,0.91377,0.95307,0.94953,0.98605,0.76926,0.38646,0.55002,0.23379,0.80968,0.0051094,0.0051094,0.0051094
249,99898,0.54746,0.7006,0.43081,0.86983,0.95469,0.95082,0.98816,0.91399,0.95321,0.94945,0.98598,0.76891,0.38572,0.54926,0.23332,0.80944,0.0050896,0.0050896,0.0050896
250,100296,0.54597,0.70278,0.42957,0.86867,0.95483,0.95082,0.98819,0.91512,0.95365,0.94904,0.98598,0.76941,0.38494,0.54851,0.23286,0.80916,0.0050698,0.0050698,0.0050698
251,100694,0.54778,0.70151,0.428,0.86951,0.95493,0.95109,0.98823,0.91531,0.95335,0.94965,0.98602,0.77079,0.38435,0.54782,0.23262,0.80891,0.00505,0.00505,0.00505
252,101095,0.54444,0.70043,0.42978,0.86894,0.95491,0.95144,0.98824,0.91541,0.95355,0.94994,0.98603,0.77113,0.38371,0.5471,0.23226,0.80865,0.0050302,0.0050302,0.0050302
253,101494,0.54412,0.69997,0.42936,0.86638,0.95493,0.9515,0.98826,0.91582,0.95349,0.95025,0.98612,0.77102,0.38299,0.54642,0.23187,0.8084,0.0050104,0.0050104,0.0050104
254,101894,0.54461,0.6942,0.42616,0.8696,0.9467,0.95602,0.98828,0.91658,0.94527,0.9547,0.98613,0.7715,0.38218,0.54557,0.2313,0.80813,0.0049906,0.0049906,0.0049906
255,102297,0.54329,0.69679,0.42646,0.86641,0.94636,0.95618,0.98831,0.91599,0.9532,0.95,0.98615,0.77206,0.38144,0.54485,0.23086,0.80787,0.0049708,0.0049708,0.0049708
256,102699,0.54213,0.6931,0.42383,0.86784,0.95485,0.95108,0.98836,0.91704,0.95345,0.94975,0.98622,0.77148,0.38079,0.54411,0.23052,0.80762,0.004951,0.004951,0.004951
257,103101,0.5414,0.68971,0.42452,0.86731,0.95488,0.95117,0.98838,0.91705,0.95346,0.94981,0.98625,0.77126,0.38011,0.54339,0.23003,0.80742,0.0049312,0.0049312,0.0049312
258,103503,0.54162,0.69228,0.41845,0.86612,0.9553,0.95105,0.98843,0.91732,0.95386,0.94978,0.9863,0.77082,0.37945,0.54265,0.22961,0.8072,0.0049114,0.0049114,0.0049114
259,103906,0.53742,0.68655,0.41847,0.86491,0.95524,0.95122,0.98849,0.91654,0.95399,0.94979,0.98636,0.77187,0.37866,0.5419,0.22907,0.80694,0.0048916,0.0048916,0.0048916
